movie_id,actor_name,character,cast_order
9543,Alfred Molina,Sheik Amar,3
9543,Steve Toussaint,Seso,4
9543,Toby Kebbell,Garsiv,5
9543,Richard Coyle,Tus,6
9543,Ronald Pickup,King Sharaman,7
9543,Reece Ritchie,Bis,8
9543,Gísli Örn Garðarsson,Hassansin Leader,9
9543,Claudio Pacifico,Hassansin Porcupine,10
9564,Christian Clavier,Astérix,0
9564,Gérard Depardieu,Obélix,1
9564,Roberto Benigni,Lucius Detritus,2
9564,Michel Galabru,Abraracourcix,3
9564,Claude Piéplu,Panoramix,4
9564,Daniel Prévost,Prolix,5
9564,Pierre Palmade,Assurancetourix,6
9564,Laetitia Casta,Falbala,7
9564,Arielle Dombasle,Mme Agecanonix,8
9564,Sim,Agecanonix,9
9564,Marianne Sägebrecht,Bonemine,10
9593,Arnold Schwarzenegger,Jack Slater / Self,0
9593,Austin O'Brien,Danny Madigan,1
9593,Bridgette Wilson-Sampras,Whitney / Meredith,2
9593,F. Murray Abraham,John Practice,3
9593,Art Carney,Frank,4
9593,Charles Dance,Benedict,5
9593,Frank McRae,Lieutenant Dekker,6
9593,Tom Noonan,Ripper / Tommy Noonan,7
9593,Robert Prosky,Nick,8
9593,Anthony Quinn,Tony Vivaldi,9
9593,Mercedes Ruehl,Irene Madigan,10
9597,Gérard Depardieu,Vidocq,0
9597,Guillaume Canet,Etienne Boisset,1
9597,Inés Sastre,Preah,2
9597,André Dussollier,Lautrennes,3
9597,Édith Scob,Sylvia,4
9597,Moussa Maaskri,Nimier,5
9597,Jean-Pierre Gos,Tauzet,6
9597,Isabelle Renauld,Marine Lafitte,7
9597,Jean-Pol Dubois,Belmont,8
9597,André Penvern,Veraldi,9
9597,Gilles Arbona,Lafitte,10
9598,Christine Cavanaugh,Babe (voice),0
9598,Miriam Margolyes,Fly (voice),1
9598,Danny Mann,Ferdinand (voice),2
9598,Hugo Weaving,Rex (voice),3
9598,Miriam Flynn,Maa (voice),4
9598,James Cromwell,Farmer Hoggett,5
9598,Magda Szubanski,Esme Hoggett,6
9598,Russi Taylor,Cat (voice),7
9598,Roscoe Lee Browne,Narrator (voice),8
9598,Evelyn Krape,Old Ewe (voice),9
9598,Michael Edward-Stevens,Horse (voice),10
9610,Arnold Schwarzenegger,Conan,0
9610,Grace Jones,Zula,1
9610,Wilt Chamberlain,Bombaata,2
9610,Mako,Akiro 'The Wizard',3
9610,Tracey Walter,Malak,4
9610,Sarah Douglas,Queen Taramis,5
9610,Olivia D'Abo,Princess Jehnna,6
9610,Pat Roach,Man Ape / Toth-Amon,7
9610,Jeff Corey,Grand Vizier,8
9610,Sven-Ole Thorsen,Togra,9
9610,Bruce Fleischer,Village Heckler,10
9626,Arnold Schwarzenegger,Kalidor,0
9626,Brigitte Nielsen,Red Sonja,1
9626,Sandahl Bergman,Queen Gedren,2
9626,Paul L. Smith,Falkon,3
9626,Ernie Reyes Jr.,Prince Tarn,4
9626,Ronald Lacey,Ikol,5
9626,Pat Roach,Brytag,6
9626,Terry Richards,Djart,7
9626,Janet Ågren,Varna,8
9626,Donna Osterbuhr,"Kendra, the High Priestess",9
9626,Lara Lamberti,Gedren's Handmaid,10
9647,Bill Murray,Francis Cross,0
9647,Karen Allen,Claire Phillips,1
9647,John Forsythe,Lew Hayward,2
9647,John Glover,Bryce Cummings,3
9647,Bobcat Goldthwait,Eliot Loudermilk,4
9647,Robert Mitchum,Preston Rhinelander,5
9647,David Johansen,Ghost of Christmas Past,6
9647,Carol Kane,Ghost of Christmas Present,7
9647,Nicholas Phillips,Calvin Cooley,8
9647,Michael J. Pollard,Herman,9
9647,Alfre Woodard,Grace Cooley,10
9651,Helen Slater,Linda Lee / Supergirl,0
9651,Faye Dunaway,Selena,1
9651,Peter O'Toole,Zaltar,2
9651,Hart Bochner,Ethan,3
9651,Mia Farrow,Alura In-Ze,4
9651,Simon Ward,Zor-El,5
9651,Peter Cook,Nigel,6
9651,Brenda Vaccaro,Bianca,7
9651,Marc McClure,Jimmy Olsen,8
9651,Maureen Teefy,Lucy Lane,9
9651,David Healy,Mr Danvers,10
9667,Adrien Brody,Jack Starks,0
9667,Keira Knightley,Jackie Price,1
9667,Kris Kristofferson,Dr. Thomas Becker,2
9667,Jennifer Jason Leigh,Dr. Beth Lorenson,3
9667,Kelly Lynch,Jean Price,4
9667,Brad Renfro,The Stranger,5
9667,Daniel Craig,Rudy Mackenzie,6
9667,Angel Coulby,"Intern #2",7
9667,Steven Mackintosh,Dr. Hopkins,8
9667,Brendan Coyle,Damon,9
9667,Mackenzie Phillips,Nurse Harding,10
9678,Adam Sandler,Nicky,0
9678,Patricia Arquette,Valerie Veran,1
9678,Harvey Keitel,Dad,2
9678,Rhys Ifans,Adrian,3
9678,Tommy Lister Jr.,Cassius,4
9678,Rodney Dangerfield,Lucifer,5
9678,Allen Covert,Todd,6
9678,Peter Dante,Peter,7
9678,Jonathan Loughran,John,8
9678,Robert Smigel,Beefy,9
9678,Reese Witherspoon,Holly,10
9694,Ko Shibasaki,Yumi Nakamura,0
9694,Shinichi Tsutsumi,Hiroshi Yamashita,1
9694,Kazue Fukiishi,Natsumi Konishi,2
9694,Anna Nagata,Yoko Okazaki,3
9694,Atsushi Ida,Kenji Kawai,4
9694,Mariko Tsutsui,Marie Mizunuma,5
9694,Azusa,Ritsuko Yamashita,6
9694,Karen Ôshima,Mimiko Mizunuma,7
9694,Renji Ishibashi,Motomiya,8
9694,Kayoko Fujii,"",9
9694,Yutaka Matsushige,Ichiro Fujieda,10
9697,Paul Giamatti,Cleveland Heep,0
9697,Bryce Dallas Howard,Story,1
9697,Jeffrey Wright,Mr. Dury,2
9697,Bob Balaban,Harry Farber,3
9697,Sarita Choudhury,Anna Ran,4
9697,Cindy Cheung,Young-Soon Choi,5
9697,M. Night Shyamalan,Vick Ran,6
9697,Freddy Rodríguez,Reggie,7
9697,Bill Irwin,Mr. Leeds,8
9697,Mary Beth Hurt,Mrs. Bell,9
9697,Noah Gray-Cabey,Joey Dury,10
9703,Colin Firth,Aurelius,0
9703,Ben Kingsley,Ambrosinus,1
9703,Aishwarya Rai Bachchan,Mira,2
9703,Peter Mullan,Odoacer,3
9703,Kevin McKidd,Wulfila,4
9703,John Hannah,Nestor,5
9703,Iain Glen,Orestes,6
9703,Thomas Brodie-Sangster,Romulus Augustus,7
9703,Rupert Friend,Demetrius,8
9703,Nonso Anozie,Batiatus,9
9703,Owen Teale,Vatrenus,10
9707,Bruce Campbell,Elvis Presley / Sebastian Haff,0
9707,Ossie Davis,"John F. ""Jack"" Kennedy",1
9707,Ella Joyce,The Nurse,2
9707,Heidi Marnhout,Callie Thomas,3
9707,Bob Ivy,Bubba Ho-tep,4
9707,Edith Jefferson,Elderly Woman,5
9707,Larry Pennell,Kemosabe,6
9707,Reggie Bannister,Rest Home Administrator,7
9707,Daniel Roebuck,Hearse Driver,8
9707,Daniel Schweiger,Hearse Driver,9
9707,Harrison Young,Elvis' Roommate,10
9722,Nicole Kidman,Isabel Bigelow,0
9722,Will Ferrell,Jack Wyatt,1
9722,Shirley MacLaine,Iris Smythson / Endora,2
9722,Michael Caine,Nigel Bigelow,3
9722,Jason Schwartzman,Ritchie,4
9722,Kristin Chenoweth,Maria Kelly,5
9722,Heather Burns,Nina,6
9722,Jim Turner,Larry,7
9722,Stephen Colbert,Stu Robison,8
9722,David Alan Grier,Jim Fields,9
9722,Michael Badalucco,Joey Props,10
9738,Ioan Gruffudd,Reed Richards / Mr. Fantastic,0
9738,Jessica Alba,Sue Storm / Invisible Woman,1
9738,Chris Evans,Johnny Storm / Human Torch,2
9738,Michael Chiklis,Ben Grimm / The Thing,3
9738,Julian McMahon,Victor von Doom / Doctor Doom,4
9738,Hamish Linklater,Leonard,5
9738,Kerry Washington,Alicia Masters,6
9738,Laurie Holden,Debbie McIlvane,7
9738,David Parker,Ernie,8
9738,Kevin McNulty,Jimmy O'Hoolihan,9
9738,Maria Menounos,Sexy Nurse,10
9745,Michael Keaton,Jack Frost,0
9745,Kelly Preston,Gabby Frost,1
9745,Mark Addy,Mac MacArthur,2
9745,Joseph Cross,Charlie Frost,3
9745,Henry Rollins,Sid Gronic,4
9745,Mika Boorem,Natalie,5
9745,Andrew Lawrence,Tuck Gronic,6
9745,Eli Marienthal,Spencer,7
9745,Will Rothhaar,Dennis,8
9745,Taylor Handley,Rory Buck,9
9745,Paul F. Tompkins,Audience Member,10
9785,Justin Chatwin,Nick Powell,0
9785,Margarita Levieva,Annie Newton,1
9785,Marcia Gay Harden,Diane Powell,2
9785,Alex O'Loughlin,Marcus Bohem,3
9785,Michelle Harrison,Detective Kate Tunney,4
9785,Ryan Kennedy,Matty,5
9785,Andrew Francis,Dean,6
9785,Maggie Ma,Danielle,7
9785,Christopher Rodriguez Marquette,Pete Egan,8
9785,Callum Keith Rennie,Detective Brian Larson,9
9785,Serge Houde,Martin Egan,10
9822,Charlize Theron,Jill Young,0
9822,Bill Paxton,Gregg O'Hara,1
9822,Rade Šerbedžija,Strasser,2
9822,Peter Firth,Garth,3
9822,David Paymer,Harry Ruben,4
9822,Regina King,Cecily Banks,5
9822,Robert Wisdom,Kweli,6
9822,Naveen Andrews,Pindi,7
9822,Lawrence Pressman,Dr. Baker,8
9822,Linda Purl,Dr. Ruth Young,9
9822,Mika Boorem,Young Jill Young,10
9824,Ben Stiller,Mr. Furious / Roy,0
9824,Hank Azaria,Blue Raja / Jeffrey,1
9824,William H. Macy,Shoveler / Eddie,2
9824,Greg Kinnear,Captain Amazing / Lance,3
9824,Kel Mitchell,Invisible Boy,4
9824,Paul Reubens,Spleen,5
9824,Janeane Garofalo,Bowler / Carol,6
9824,Wes Studi,Sphinx,7
9824,Claire Forlani,Monica,8
9824,Geoffrey Rush,Casanova Frankenstein,9
9824,Lena Olin,Dr. Anabel Leek,10
9871,Katharine Isabelle,Ginger Fitzgerald,0
9871,Emily Perkins,Brigitte Fitzgerald,1
9871,Kris Lemche,Sam,2
9871,Mimi Rogers,Pamela Fitzgerald,3
9871,Jesse Moss,Jason McCardy,4
9871,Danielle Hampton,Trina Sinclair,5
9871,John Bourgeois,Henry Fitzgerald,6
9871,Peter Keleghan,Mr. Wayne,7
9871,Christopher Redman,Ben,8
9871,Jimmy MacInnis,Tim,9
9871,Lucy Lawless,Announcer on School's PA System (Uncredited),10
9889,Jack Black,Hal Larson,0
9889,Gwyneth Paltrow,Rosemary Shanahan,1
9889,Jason Alexander,Mauricio Wilson,2
9889,Joe Viterelli,Steve Shanahan,3
9889,Rene Kirby,Walt,4
9889,Bruce McGill,Reverend Larson,5
9889,Tony Robbins,Tony Robbins,6
9889,Susan Ward,Jill,7
9889,Zen Gesner,Ralph,8
9889,Brooke Burns,Katrina,9
9889,Rob Moran,Second Tiffany,10
9906,Zach Tyler Eisen,Lucas Nickle (voice),0
9906,Julia Roberts,Hova (voice),1
9906,Meryl Streep,Queen (voice),2
9906,Nicolas Cage,Zoc (voice),3
9906,Paul Giamatti,Stan Beals (voice),4
9906,Bruce Campbell,Fugax (voice),5
9906,Regina King,Kreela (voice),6
9906,Lily Tomlin,Mommo (voice),7
9906,Larry Miller,Fred Nickle (voice),8
9906,Cheri Oteri,Doreen Nickle (voice),9
9906,Ricardo Montalban,Head of Council (voice),10
9945,James Woods,Jack Crow,0
9945,Daniel Baldwin,Anthony Montoya,1
9945,Sheryl Lee,Katrina,2
9945,Thomas Ian Griffith,Jan Valek,3
9945,Maximilian Schell,Cardinal Alba,4
9945,Tim Guinee,Father Adam Guiteau,5
9945,Mark Boone Junior,Catlin,6
9945,Gregory Sierra,Father Giovanni,7
9945,Cary-Hiroyuki Tagawa,David Deyo,8
9945,Thomas Rosales Jr.,Ortega,9
9945,Henry Kingi,Anthony,10
9946,Arnold Schwarzenegger,Jericho Cane,0
9946,Gabriel Byrne,The Man,1
9946,Robin Tunney,Christine York,2
9946,Kevin Pollak,Bobby Chicago,3
9946,CCH Pounder,Detective Margie Francis,4
9946,Derrick O'Connor,Thomas Aquinas,5
9946,David Weisenberg,OB-GYN,6
9946,Rainer Judd,Christine's Mother,7
9946,Miriam Margolyes,Mabel,8
9946,Udo Kier,Head Priest,9
9946,Luciano Miele,Pope's Advisor,10
9954,Chace Crawford,Tyler Simms,0
9954,Taylor Kitsch,Pogue Parry,1
9954,Toby Hemingway,Reid Garwin,2
9954,Sebastian Stan,Chase Collins,3
9954,Steven Strait,Caleb Danvers,4
9954,Laura Ramsey,Sarah Wenham,5
9954,Jessica Lucas,Kate Tunney,6
9954,Kyle Schmid,Aaron Abbot,7
9954,Kenneth Welsh,Provost Higgins,8
9954,Wendy Crewson,Evelyn Danvers,9
9954,Stephen McHattie,James Danvers,10
9986,Dakota Fanning,Fern Arable,0
9986,Julia Roberts,Charlotte the Spider (voice),1
9986,Steve Buscemi,Templeton the Rat (voice),2
9986,John Cleese,Samuel the Sheep (voice),3
9986,Oprah Winfrey,Gussy the Goose (voice),4
9986,Cedric the Entertainer,Golly the Goose (voice),5
9986,Reba McEntire,Betsy the Cow (voice),6
9986,Kathy Bates,Bitsy the Cow (voice),7
9986,Robert Redford,Ike the Horse (voice),8
9986,Thomas Haden Church,Brooks the Crow (voice),9
9986,André 3000,Elwyn the Crow (voice),10
9992,Freddie Highmore,Arthur Montgomery,0
9992,Madonna,Princess Selenia (voice),1
9992,Mia Farrow,Daisy Suchot,2
9992,Adam LeFevre,Davido,3
9992,Doug Rand,Arthur's Father,4
9992,Penny Balfour,Rose Montgomery,5
9992,Ron Crawford,Archibald Suchot,6
9992,David Bowie,Maltazard (voice),7
9992,David Suchet,Narrator (voice),8
9992,Robert De Niro,King (voice),9
9992,Snoop Dogg,Max (voice),10
9997,Andy Whitfield,Gabriel,0
9997,Dwaine Stevenson,Sammael,1
9997,Erika Heynatz,Lilith,2
9997,Samantha Noble,Jade / Amitiel,3
9997,Michael Piccirilli,Asmodeus,4
9997,Harry Pavlidis,Uriel,5
9997,Kevin Copeland,Ahriman,6
9997,Matt Hylton Todd,Ithuriel,7
9997,Amy Mathews,Maggie,8
9997,Valentino del Toro,Baliel,9
9997,Goran D. Kleut,Molloch,10
10013,Kathleen Turner,Peggy Sue,0
10013,Nicolas Cage,Charlie Bodell,1
10013,Barry Miller,Richard Norvik,2
10013,Catherine Hicks,Carol Heath,3
10013,Joan Allen,Maddy Nagle,4
10013,Kevin J. O'Connor,Michael Fitzsimmons,5
10013,Jim Carrey,Walter Getz,6
10013,Lisa Jane Persky,Delores Dodge,7
10013,Lucinda Jenney,Rosalie Testa,8
10013,Wil Shriner,Arthur Nagle,9
10013,Barbara Harris,Evelyn Kelcher,10
10019,Andrew McCarthy,Jonathan Switcher,0
10019,Kim Cattrall,Ema 'Emmy' Hesire,1
10019,Estelle Getty,Claire Prince Timkin,2
10019,James Spader,Mr. Richards,3
10019,G.W. Bailey,Captain Felix Maxwell,4
10019,Carole Davis,Roxie Shield,5
10019,Meshach Taylor,Hollywood,6
10019,Steve Vinovich,B.J. Wert,7
10019,Christopher Maher,Armand,8
10019,Phyllis Newman,Emmy's Mother,9
10019,Phil Rubenstein,Mannequin Factory Boss,10
10020,Paige O'Hara,Belle (voice),0
10020,Robby Benson,Beast (voice),1
10020,Richard White,Gaston (voice),2
10020,Jerry Orbach,Lumiere (voice),3
10020,David Ogden Stiers,Cogsworth (voice),4
10020,Angela Lansbury,Mrs. Potts (voice),5
10020,Rex Everhart,Maurice (voice),6
10020,Jesse Corti,Lefou (voice),7
10020,Bradley Pierce,Chip (voice),8
10020,Hal Smith,Philippe (voice),9
10020,Jo Anne Worley,Wardrobe (voice),10
10025,Lindsay Lohan,Ashley Albright,0
10025,Chris Pine,Jake Hardin,1
10025,Samaire Armstrong,Maggie,2
10025,Bree Turner,Dana,3
10025,Faizon Love,Damon Phillips,4
10025,Missi Pyle,Peggy Braden,5
10025,Makenzie Vega,Katy,6
10025,Carlos Ponce,Antonio,7
10025,Danny Jones,Danny Jones,8
10025,Tom Fletcher,Tom Fletcher,9
10025,Harry Judd,Harry Judd,10
10052,Kevin Costner,Joe Darrow,0
10052,Joe Morton,Hugh Campbell,1
10052,Ron Rifkin,Charlie Dickinson,2
10052,Susanna Thompson,Emily Darrow,3
10052,Kathy Bates,Mrs. Belmont,4
10052,Jacob Smith,Ben,5
10052,Robert Bailey Jr.,Jeffrey Reardon,6
10052,Jay Thomas,Hal,7
10052,Lisa Banes,Flora,8
10052,Matt Craven,Eric,9
10052,Leslie Hope,Charisse Darrow,10
10072,Heather Langenkamp,Nancy Thompson,0
10072,Patricia Arquette,Kristen Parker,1
10072,Craig Wasson,Dr. Neil Gordon,2
10072,Robert Englund,Freddy Krueger,3
10072,Laurence Fishburne,Max,4
10072,Ken Sagoes,Kincaid,5
10072,Rodney Eastman,Joey,6
10072,Jennifer Rubin,Taryn,7
10072,Bradley Gregg,Phillip,8
10072,Ira Heiden,Will,9
10072,Penelope Sudrow,Jennifer,10
10096,Jennifer Garner,Jenna Rink,0
10096,Mark Ruffalo,Matt Flamhaff,1
10096,Judy Greer,Lucy Wyman,2
10096,Andy Serkis,Richard Kneeland,3
10096,Kathy Baker,Bev Rink,4
10096,Phil Reeves,Wayne Rink,5
10096,Sam Ball,Alex Carlson,6
10096,Marcia DeBonis,Arlene,7
10096,Christa B. Allen,Young Jenna,8
10096,Sean Marquette,Young Matt,9
10096,Kiersten Warren,Trish Sackett,10
10137,Michael J. Fox,Stuart Little (voice),0
10137,Geena Davis,Mrs. Little,1
10137,Hugh Laurie,Mr. Little,2
10137,Jonathan Lipnicki,George Little,3
10137,Nathan Lane,Snowbell (voice),4
10137,Chazz Palminteri,Smokey (voice),5
10137,Steve Zahn,Monty (voice),6
10137,Jim Doughan,Lucky (voice) / Officer Allen,7
10137,David Alan Grier,Red (voice),8
10137,Bruno Kirby,Mr. Stout (voice),9
10137,Jennifer Tilly,Mrs. Stout (voice),10
10140,Georgie Henley,Lucy Pevensie,0
10140,Skandar Keynes,Edmund Pevensie,1
10140,Ben Barnes,Caspian,2
10140,Will Poulter,Eustace Scrubb,3
10140,Anna Popplewell,Susan Pevensie,4
10140,Tilda Swinton,White Witch,5
10140,William Moseley,Peter Pevensie,6
10140,Simon Pegg,Reepicheep (Voice),7
10140,Liam Neeson,Aslan (voice),8
10140,Laura Brent,Liliandil,9
10140,Gary Sweet,Drinian,10
10144,Jodi Benson,Ariel / Vanessa (voice),0
10144,Samuel E. Wright,Sebastian (voice),1
10144,Pat Carroll,Ursula (voice),2
10144,Christopher Daniel Barnes,Prince Eric (voice),3
10144,Kenneth Mars,King Triton (voice),4
10144,Buddy Hackett,Scuttle (voice),5
10144,Jason Marin,Flounder (voice),6
10144,René Auberjonois,Louis (voice),7
10144,Paddi Edwards,Flotsam & Jetsam (voice),8
10144,Ben Wright,Grimsby (voice),9
10144,Edie McClurg,Carlotta (voice),10
10150,Mia Farrow,Unicorn / Amalthea (voice),0
10150,Alan Arkin,Schmendrick (voice),1
10150,Tammy Grimes,Molly Grue (voice),2
10150,Jeff Bridges,Prince Lir (voice),3
10150,Christopher Lee,King Haggard (voice),4
10150,Angela Lansbury,Mommy Fortuna (voice),5
10150,Robert Klein,The Butterfly (voice),6
10150,Keenan Wynn,Captain Cully / Harpy (voice),7
10150,Paul Frees,Mabruk (voice),8
10150,René Auberjonois,The Skull (voice),9
10150,Theodore Gottlieb,Ruhk (voice),10
10166,Jasen Fisher,Luke Eveshim,0
10166,Mai Zetterling,Helga Eveshim,1
10166,Anjelica Huston,Miss Eva Ernst,2
10166,Charlie Potter,Bruno Jenkins,3
10166,Rowan Atkinson,Mr Stringer,4
10166,Bill Paterson,Mr Jenkins,5
10166,Brenda Blethyn,Mrs Jenkins,6
10166,Jane Horrocks,Miss Irvine,7
10166,Nora Connolly,Beatrice,8
10166,Rose English,Dora,9
10166,Jenny Runacre,Elsie,10
10185,Bradley Cooper,Leon Kaufman,0
10185,Vinnie Jones,Mahogany,1
10185,Brooke Shields,Susan Hoff,2
10185,Leslie Bibb,Maya,3
10185,Roger Bart,Jurgis,4
10185,Ted Raimi,Randle Cooper,5
10185,Peter Jacobson,Otto,6
10185,Barbara Eve Harris,Detective Lynn Hadley,7
10185,Stephanie Mace,Leigh Cooper,8
10185,Tony Curran,Driver,9
10185,Quinton 'Rampage' Jackson,Guardian Angel,10
10191,Jay Baruchel,Hiccup (voice),0
10191,Gerard Butler,Stoick (voice),1
10191,Craig Ferguson,Gobber (voice),2
10191,America Ferrera,Astrid (voice),3
10191,Jonah Hill,Snotlout (voice),4
10191,Christopher Mintz-Plasse,Fishlegs (voice),5
10191,T.J. Miller,Tuffnut (voice),6
10191,Kristen Wiig,Ruffnut (voice),7
10191,Robin Atkin Downes,Ack (voice),8
10191,Philip McGrade,Starkard (voice),9
10191,Kieron Elliott,Hoark the Haggard (voice),10
10192,Mike Myers,Shrek (voice),0
10192,Eddie Murphy,Donkey (voice),1
10192,Cameron Diaz,Princess Fiona (voice),2
10192,Antonio Banderas,Puss in Boots (voice),3
10192,Walt Dohrn,Rumpelstiltskin / Priest / Krekraw Ogre (voice),4
10192,Julie Andrews,Queen Lillian (voice),5
10192,John Cleese,King Harold (voice),6
10192,Jon Hamm,Brogan (voice),7
10192,Jane Lynch,Gretched (voice),8
10192,Craig Robinson,Cookie (voice),9
10192,Lake Bell,"Patrol Witch / Wagon Witch #2 (voice)",10
10195,Chris Hemsworth,Thor,0
10195,Natalie Portman,Jane Foster,1
10195,Tom Hiddleston,Loki,2
10195,Anthony Hopkins,Odin,3
10195,Stellan Skarsgård,Erik Selvig,4
10195,Kat Dennings,Darcy Lewis,5
10195,Clark Gregg,Agent Coulson,6
10195,Colm Feore,King Laufey,7
10195,Idris Elba,Heimdall,8
10195,Ray Stevenson,Volstagg,9
10195,Tadanobu Asano,Hogun,10
10198,Anika Noni Rose,Tiana (voice),0
10198,Bruno Campos,Prince Naveen (voice),1
10198,Jim Cummings,Ray (voice),2
10198,Michael-Leon Wooley,Louis (voice),3
10198,Keith David,Dr. Facilier (voice),4
10198,Jennifer Cody,Charlotte (voice),5
10198,Peter Bartlett,Lawrence (voice),6
10198,Jenifer Lewis,Mama Odie (voice),7
10198,Oprah Winfrey,Eudora (voice),8
10198,John Goodman,"""Big Daddy"" La Bouff (voice)",9
10198,Terrence Howard,James (voice),10
10202,Adam Sandler,Skeeter Bronson,0
10202,Keri Russell,Jill,1
10202,Guy Pearce,Kendall,2
10202,Courteney Cox,Wendy,3
10202,Lucy Lawless,Aspen,4
10202,Carmen Electra,Hot Girl,5
10202,Jonathan Pryce,Marty Bronson,6
10202,Richard Griffiths,Barry Nottingham,7
10202,Teresa Palmer,Violet Nottingham,8
10202,Russell Brand,Mickey,9
10202,Aisha Tyler,Donna Hynde,10
10215,Gwyneth Paltrow,Helen Quilley,0
10215,John Hannah,James Hamilton,1
10215,John Lynch,Gerry,2
10215,Jeanne Tripplehorn,Lydia,3
10215,Zara Turner,Anna,4
10215,Douglas McFerran,Russell,5
10215,Paul Brightwell,Clive,6
10215,Nina Young,Claudia,7
10215,Virginia McKenna,James' Mother,8
10215,Kevin McNally,Paul,9
10215,Theresa Kartell,Rachael,10
10228,Rica Matsumoto,Satoshi (voice),0
10228,Ikue Otani,Pikachu (voice),1
10228,Mayumi Izuka,Kasumi (voice),2
10228,Satomi Korogi,Togepy (voice),3
10228,Yuji Ueda,Takeshi (voice),4
10228,Megumi Hayashibara,Musashi (voice),5
10228,Shin-ichiro Miki,Kojirō (voice),6
10228,Inuko Inuyama,Nyarth (voice),7
10228,Ayako Shiraishi,Joy (voice),8
10228,Chinami Nishimura,Junsar (voice),9
10228,Hirotaka Suzuoki,Sakaki (voice),10
10280,Robert John Burke,Billy Halleck,0
10280,Michael Constantine,Tadzu Lempke,1
10280,Lucinda Jenney,Heidi Halleck,2
10280,Kari Wührer,Gina Lempke,3
10280,John Horton,Judge Cary Rossington,4
10280,Sam Freed,Dr. Mike Houston,5
10280,Daniel von Bargen,Chief Duncan Hopley,6
10280,Joe Mantegna,Richie Ginelli,7
10280,Elizabeth Franz,Leda Rossington,8
10280,Walter Bobbie,Kirk Penschley,9
10280,Bethany Joy Lenz,Linda Halleck,10
10323,Harry Hamlin,Perseus,0
10323,Judi Bowker,Andromeda,1
10323,Burgess Meredith,Ammon,2
10323,Maggie Smith,Thetis,3
10323,Ursula Andress,Aphrodite,4
10323,Claire Bloom,Hera,5
10323,Siân Phillips,Cassiopeia,6
10323,Flora Robson,A Stygian Witch,7
10323,Laurence Olivier,Zeus,8
10323,Tim Pigott-Smith,Thallo,9
10323,Neil McCarthy,Calibos,10
10326,Mel Gibson,Capt. Daniel McCormick,0
10326,Jamie Lee Curtis,Claire Cooper,1
10326,Elijah Wood,Nat Cooper,2
10326,Isabel Glasser,Helen,3
10326,George Wendt,Harry Finley,4
10326,Joe Morton,Cameron,5
10326,Nicolas Surovy,John,6
10326,David Marshall Grant,Lt. Col. Wilcox USAF,7
10326,Robert Hy Gorman,Felix,8
10326,Michael A. Goorjian,Steven,9
10326,Veronica Lauren,Alice,10
10330,Lindsay Lohan,Anna Coleman,0
10330,Jamie Lee Curtis,Tess Coleman,1
10330,Harold Gould,Grandpa,2
10330,Chad Michael Murray,Jake,3
10330,Mark Harmon,Ryan,4
10330,Stephen Tobolowsky,Mr. Bates,5
10330,Christina Vidal Mitchell,Maddie,6
10330,Ryan Malgarini,Harry Coleman,7
10330,Haley Hudson,Peg,8
10330,Rosalind Chao,Pei-Pei,9
10330,Lucille Soong,Pei-Pei's Mom,10
10336,Michael Jai White,Al Simmons / Spawn,0
10336,Martin Sheen,Jason Wynn,1
10336,John Leguizamo,Clown / Violator,2
10336,Theresa Randle,Wanda Blake,3
10336,Nicol Williamson,Cogliostro,4
10336,D. B. Sweeney,Terry Fitzgerald,5
10336,Melinda Clarke,Jessica Priest,6
10336,Miko Hughes,Zack,7
10336,Sydni Beaudoin,Cyan,8
10336,Michael Papajohn,"Glen, Zack's Dad",9
10336,Frank Welker,The Devil Malebolgia (voice),10
10351,Angus Scrimm,Narrator (voice),0
10351,Andrew Divoff,The Djinn,1
10351,Tammy Lauren,Alexandra Amberson,2
10351,Robert Englund,Raymond Beaumont,3
10351,Ari Barak,Zoroaster,4
10351,Jake McKinnon,Skeleton Man,5
10351,Greg Funk,Snake Man,6
10351,Richard Assad,Persian King,7
10351,Ted Raimi,Ed Finney,8
10351,Dan Hicks,Customs Official,9
10351,Joseph Pilato,Mickey Torelli,10
10353,Christian Clavier,Jacquouille la Fripouille / Jacques-Henri Jacquard / Prosper le Purineur / Jacouillet,0
10353,Jean Reno,Comte Godefroy de Montmirail,1
10353,Muriel Robin,Frénégonde de Pouille / Béatrice de Montmirail,2
10353,Marie-Anne Chazel,Ginette Sarcley,3
10353,Christian Bujeau,Jean-Pierre Goulard,4
10353,Pierre Vial,"l'enchanteur Eusæbius / Ferdinand Eusèbe, descendant d'Eusæbius",5
10353,Jean-Paul Muel,Le maréchal des logis Gibon,6
10353,Claire Nadeau,Cora de Montmirail,7
10353,Christian Pereira,Capitain Batardet,8
10353,Marie Guillard,Philippine de Montmirail,9
10353,Philippe Beglia,Gontran de Luigny dit «Le Buté» / Valéry (Duc de Luigny),10
10437,Michael Caine,Ebenezer Scrooge,0
10437,Dave Goelz,The Great Gonzo as Charles Dickens / Robert Marley / Dr. Bunsen Honeydew / Betina Cratchit / Rat / Zoot (voice),1
10437,Steve Whitmire,Kermit the Frog as Bob Cratchit / Rizzo the Rat / Beaker / Bean Bunny / Belinda Cratchit / Beetle / Lips / Pig Gentleman (voice),2
