movie_id,title,release_date,release_year,rating,popularity,category,runtime,budget,revenue,director,overview,roi_percent
244458,The Voices,2014-01-19,2014,6.3,6.8816,Dark Fantasy,104,0,0,Marjane Satrapi,"A mentally unhinged factory worker must decide whether to listen to his talking cat and become a killer, or follow his dog's advice to keep striving for normalcy.",
245842,The King's Daughter,2022-01-21,2022,7.0,5.812,Fantasy Epic,94,40500000,2200000,Sean McNamara,"King Louis XIV's quest for immortality leads him to capture and steal a mermaid's life force, a move that is further complicated by his illegitimate daughter's discovery of the creature.",-94.57
246655,X-Men: Apocalypse,2016-05-18,2016,6.5,13.5518,Sword and Sorcery,144,178000000,543934787,Bryan Singer,"After the re-emergence of the world's first mutant, world-destroyer Apocalypse, the X-Men must unite to defeat his extinction level plan.",205.58
251516,Kung Fury,2015-05-22,2015,7.5,1.9755,Sword and Sorcery,32,630019,0,David Sandberg,"During an unfortunate series of events, a friend of Kung Fury is assassinated by the most dangerous kung fu master criminal of all time, Adolf Hitler, a.k.a Kung Führer.  Kung Fury decides to travel back in time to Nazi Germany in order to kill Hitler and end the Nazi empire once and for all.",
253980,Marvel One-Shot: All Hail the King,2014-02-04,2014,6.7,4.6151,Sword and Sorcery,14,0,0,Drew Pearce,A documentary filmmaker interviews the now-famous Trevor Slattery from behind bars.,
254194,Starry Eyes,2014-07-29,2014,6.1,1.3223,Dark Fantasy,96,0,0,Dennis Widmyer,A hopeful young starlet uncovers the ominous origins of the Hollywood elite and enters into a deadly agreement in exchange for fame and fortune.,
258230,A Monster Calls,2016-10-07,2016,7.3,7.3423,Fantasy Epic,108,43000000,47309313,J. A. Bayona,12-year-old Conor encounters an ancient tree monster who proceeds to help him cope with his mother's terminal illness and being bullied in school.,10.02
258489,The Legend of Tarzan,2016-06-29,2016,5.9,10.3222,Sword and Sorcery,109,180000000,356743061,David Yates,"Tarzan, having acclimated to life in London, is called back to his former home in the jungle to investigate the activities at a mining encampment.",98.19
259316,Fantastic Beasts and Where to Find Them,2016-11-16,2016,7.3,12.58,Fantasy Epic,133,180000000,809342332,David Yates,"In 1926, Newt Scamander arrives at the Magical Congress of the United States of America with a magically expanded briefcase, which houses a number of dangerous creatures and their habitats. When the creatures escape from the briefcase, it sends the American wizarding authorities after Newt, and threatens to strain even further the state of magical and non-magical relations.",349.63
261102,The Misfits Club,2014-12-25,2014,6.8,1.5363,Fantasy Epic,105,0,0,Carlos Sedes,"Valeria has just moved to Madrid after her parent's separation. What at first seems a bad start for her new life becomes the beginning of an amazing life experience. New friendships, a city full of possibilities, first love...",
265712,Stand by Me Doraemon,2014-08-08,2014,7.4,4.8901,Fairy Tale,94,35000000,83100000,Takashi Yamazaki,Sewashi and Doraemon find themselves way back in time and meet Nobita. It is up to Doraemon to take care of Nobita or else he will not return to the present.,137.43
266647,Pan,2015-09-24,2015,6.0,6.6265,Fantasy Epic,111,150000000,128388320,Joe Wright,"Living a bleak existence at a London orphanage, 12-year-old Peter finds himself whisked away to the fantastical world of Neverland. Adventure awaits as he meets new friend James Hook and the warrior Tiger Lily. They must band together to save Neverland from the ruthless pirate Blackbeard. Along the way, the rebellious and mischievous boy discovers his true destiny, becoming the hero forever known as Peter Pan.",-14.41
267935,The BFG,2016-06-01,2016,6.3,8.2603,Fantasy Epic,117,140000000,195243411,Steven Spielberg,"An orphan little girl befriends a benevolent giant who takes her to Giant Country, where they attempt to stop the man-eating giants that are invading the human world.",39.46
268896,Pacific Rim: Uprising,2018-03-21,2018,6.1,8.8326,Sword and Sorcery,111,150000000,290061297,Steven S. DeKnight,"It has been ten years since The Battle of the Breach and the oceans are still, but restless. Vindicated by the victory at the Breach, the Jaeger program has evolved into the most powerful global defense force in human history. The PPDC now calls upon the best and brightest to rise up and become the next generation of heroes when the Kaiju threat returns.",93.37
271706,Big Fish & Begonia,2016-07-08,2016,7.4,1.938,Fantasy Epic,101,4531653,84552250,Liang Xuan,"Beyond the human realm, there is a magical race of beings who control the tides and the changing of the seasons. One of these beings, a young girl named Chun, seeks something more—she wants to experience the human world! At sixteen, she finally gets her chance and transforms into a dolphin in order to explore the world that has her fascinated. But she soon discovers that it's a dangerous place and nearly gets killed in a vortex. Luckily, her life is spared when a young boy sacrifices himself to save her. Moved by his kindness and courage, she uses magic to bring him back to life only to learn that this power comes at a serious price. On a new adventure, she’ll have to make her own sacrifices in order to protect his soul until it is ready to return to the human world.",1765.81
274854,The Last Witch Hunter,2015-10-21,2015,6.0,11.1446,Sword and Sorcery,106,90000000,146936910,Breck Eisner,"The modern world holds many secrets, but by far the most astounding is that witches still live among us; vicious supernatural creatures intent on unleashing the Black Death upon the world and putting an end to the human race once and for all. Armies of witch hunters have battled this unnatural enemy for centuries, including Kaulder, a valiant warrior who many years ago slayed the all-powerful Witch Queen, decimating her followers in the process. In the moments right before her death, the Queen cursed Kaulder with immortality, forever separating him from his beloved wife and daughter. Today, Kaulder is the last living hunter who has spent his immortal life tracking down rogue witches, all the while yearning for his long-lost family.",63.26
274857,King Arthur: Legend of the Sword,2017-05-10,2017,6.6,9.9737,Sword and Sorcery,126,175000000,149175066,Guy Ritchie,"When the child Arthur’s father is murdered, Vortigern, Arthur’s uncle, seizes the crown. Robbed of his birthright and with no idea who he truly is, Arthur comes up the hard way in the back alleys of the city. But once he pulls the sword Excalibur from the stone, his life is turned upside down and he is forced to acknowledge his true legacy... whether he likes it or not.",-14.76
277217,Descendants,2015-07-31,2015,7.2,9.4577,Fantasy Epic,112,0,0,Kenny Ortega,"A present-day idyllic kingdom where the benevolent teenage son of King Adam and Queen Belle offers a chance of redemption for the troublemaking offspring of Disney's classic villains: Cruella De Vil (Carlos), Maleficent (Mal), the Evil Queen (Evie) and Jafar (Jay).",
278927,The Jungle Book,2016-04-07,2016,6.9,10.8087,Fantasy Epic,106,175000000,966550600,Jon Favreau,"After a threat from the tiger Shere Khan, Mowgli, a man-cub fostered by wolves, is forced to flee the jungle, and he embarks on a journey of self-discovery with the help of the panther, Bagheera, and the free-spirited bear, Baloo.",452.31
279229,Sapphire Blue,2014-08-14,2014,7.1,1.8489,Fantasy Epic,116,0,5188128,Felix Fuchssteiner,"Gwen has just discovered, that she's the final member of the secret time-traveling Circle of Twelve. Now she has to juggle with constant trips to the past, her relationships with Gideon and figuring out dark secrets surrounding the Circle.",
279690,He Never Died,2015-12-18,2015,6.2,4.1139,Dark Fantasy,99,0,0,Jason Krawczyk,Jack is a solitary man with a mysterious past. His strange habits will soon become stranger when his past catches up with him.,
282035,The Mummy,2017-06-06,2017,5.5,11.5731,Dark Fantasy,110,125000000,409231607,Alex Kurtzman,"Though safely entombed in a crypt deep beneath the unforgiving desert, an ancient queen whose destiny was unjustly taken from her is awakened in our current day, bringing with her malevolence grown over millennia, and terrors that defy human comprehension.",227.39
283366,Miss Peregrine's Home for Peculiar Children,2016-09-28,2016,6.8,10.3613,Fantasy Epic,127,110000000,296482446,Tim Burton,A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.,169.53
283378,Fallen,2016-11-10,2016,6.1,5.663,Fantasy Epic,91,0,0,Scott Hicks,"Lucinda Price is sent to a reform academy under the assumption that she has killed a boy. There, she meets two mysterious boys, Cam and Daniel, to whom she feels drawn to both. But as the love triangle unfurls, it is Daniel that Luce cannot keep herself away from, and things begin to take a darker turn when she finds out his true identity.",
284052,Doctor Strange,2016-10-25,2016,7.4,13.4612,Sword and Sorcery,115,180000000,676343174,Scott Derrickson,"After his career is destroyed, a brilliant but arrogant surgeon gets a new lease on life when a sorcerer takes him under her wing and trains him to defend the world against evil.",275.75
287590,Saint Seiya: Legend of Sanctuary,2014-06-21,2014,6.6,3.3128,Sword and Sorcery,93,8000000,17150803,Keiichi Sato,"Mitsumasa Kido discovers a misterious baby in the himalayas whom he adopts as his grandaughter. 16 years later, Saori Kido is a young girl troubled by her mysterious powers. She is saved by Seiya from an assassin sent to kill her. Saori then learns she is the reincarnation of the Goddess Athena with Seiya being one of her Saints sworn to protect her. Upon learning of her destiny, she heads to the Sanctuary to rebel against the Pope's murderous plot.",114.39
287903,Krampus,2015-11-26,2015,6.2,6.7669,Dark Fantasy,98,15000000,61800000,Michael Dougherty,"When his dysfunctional family clashes over the holidays, young Max is disillusioned and turns his back on Christmas.  Little does he know, this lack of festive spirit has unleashed the wrath of Krampus: a demonic force of ancient evil intent on punishing non-believers.",312.0
287947,Shazam!,2019-03-29,2019,7.0,9.9112,Sword and Sorcery,132,80000000,367799011,David F. Sandberg,A boy is given the ability to become an adult superhero in times of need with a single magic word.,359.75
293167,Kong: Skull Island,2017-03-08,2017,6.6,13.1516,Sword and Sorcery,118,185000000,566652812,Jordan Vogt-Roberts,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",206.3
